6249964383,seattle
6249964383,usa
6249964383,seattlewawashingtonstate
6249964783,seattle
6249964783,usa
6249964783,seattlewawashingtonstate
7031293021,seattle
7031293021,cruise
7031293021,lake
7031293021,lakeunion
7031293021,woodenboat
7031293021,1928
7031293021,allurecruise
4392868600,seattle
4392868600,usa
4392868600,geotagged
4392868600,washington
4392868600,unitedstates
4392868600,spaceneedle
4392868600,geo:lat=4762088889
4392868600,geo:lon=12234907778
3408947948,seattle
3408947948,travel
3408947948,market
3408947948,pikeplacemarket
3408947948,dopplr:explore=2rd1
4392097517,seattle
4392097517,usa
4392097517,geotagged
4392097517,washington
4392097517,unitedstates
4392097517,spaceneedle
4392097517,geo:lat=4762088889
4392097517,geo:lon=12234907778
4955178641,seattle
4955178641,pax2010
4955771734,seattle
4955771734,pax2010
4738876671,flower
4738876671,pikemarket
6250492654,seattle
6250492654,usa
6250492654,seattlewawashingtonstate
4449391464,seattlecenter
4449391464,rebcsea
7031262621,seattle
7031262621,cruise
7031262621,lake
7031262621,lakeunion
7031262621,woodenboat
7031262621,1928
7031262621,allurecruise
3883791519,magicalmysterytour
3883791519,seattleaquarium
5188893356,seattle
5188893356,spaceneedleseattle
